game_id,class_alias,attacker,defender,turn,success,compilable,attempts
600,IntHashMap,4.1 mini,haiku,11,1.0,1,2
600,IntHashMap,4.1 mini,haiku,12,1.0,1,1
600,IntHashMap,4.1 mini,haiku,13,2.0,2,3
600,IntHashMap,4.1 mini,haiku,14,2.0,2,2
600,IntHashMap,4.1 mini,haiku,15,2.0,2,2
600,IntHashMap,4.1 mini,haiku,16,1.0,1,1
600,IntHashMap,4.1 mini,haiku,17,1.0,1,1
600,IntHashMap,4.1 mini,haiku,18,1.0,1,1
600,IntHashMap,4.1 mini,haiku,19,1.0,1,1
600,IntHashMap,4.1 mini,haiku,20,1.0,1,1
601,ByteVector,sonnet,haiku,1,1.0,1,1
601,ByteVector,sonnet,haiku,2,1.0,1,1
601,ByteVector,sonnet,haiku,3,1.0,1,1
601,ByteVector,sonnet,haiku,4,1.0,1,1
601,ByteVector,sonnet,haiku,5,1.0,1,2
601,ByteVector,sonnet,haiku,6,1.0,1,3
601,ByteVector,sonnet,haiku,7,2.0,2,3
601,ByteVector,sonnet,haiku,8,,0,15
601,ByteVector,sonnet,haiku,9,,0,15
601,ByteVector,sonnet,haiku,10,,1,14
601,ByteVector,sonnet,haiku,11,,0,15
601,ByteVector,sonnet,haiku,12,,0,15
601,ByteVector,sonnet,haiku,13,,0,15
601,ByteVector,sonnet,haiku,14,,1,13
601,ByteVector,sonnet,haiku,15,,1,13
601,ByteVector,sonnet,haiku,16,,0,15
601,ByteVector,sonnet,haiku,17,,1,12
601,ByteVector,sonnet,haiku,18,,0,15
601,ByteVector,sonnet,haiku,19,,0,15
601,ByteVector,sonnet,haiku,20,,0,15
602,IntHashMap,sonnet,4.1 mini,1,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,2,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,3,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,4,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,5,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,6,3.0,3,3
602,IntHashMap,sonnet,4.1 mini,7,,3,3
602,IntHashMap,sonnet,4.1 mini,8,,3,3
602,IntHashMap,sonnet,4.1 mini,9,2.0,2,2
602,IntHashMap,sonnet,4.1 mini,10,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,11,1.0,1,1
602,IntHashMap,sonnet,4.1 mini,12,,3,3
602,IntHashMap,sonnet,4.1 mini,13,,3,3
602,IntHashMap,sonnet,4.1 mini,14,3.0,3,3
602,IntHashMap,sonnet,4.1 mini,15,2.0,2,2
602,IntHashMap,sonnet,4.1 mini,16,,3,3
602,IntHashMap,sonnet,4.1 mini,17,,3,3
602,IntHashMap,sonnet,4.1 mini,18,,3,3
602,IntHashMap,sonnet,4.1 mini,19,,3,3
602,IntHashMap,sonnet,4.1 mini,20,,3,3
603,SparseIntArray,haiku,4.1,1,3.0,1,14
603,SparseIntArray,haiku,4.1,2,2.0,1,6
603,SparseIntArray,haiku,4.1,3,1.0,1,2
603,SparseIntArray,haiku,4.1,4,1.0,1,1
603,SparseIntArray,haiku,4.1,5,1.0,1,1
603,SparseIntArray,haiku,4.1,6,1.0,1,3
603,SparseIntArray,haiku,4.1,7,,2,10
603,SparseIntArray,haiku,4.1,8,,2,7
603,SparseIntArray,haiku,4.1,9,1.0,1,3
603,SparseIntArray,haiku,4.1,10,1.0,1,2
603,SparseIntArray,haiku,4.1,11,3.0,3,6
603,SparseIntArray,haiku,4.1,12,3.0,3,6
603,SparseIntArray,haiku,4.1,13,2.0,1,7
603,SparseIntArray,haiku,4.1,14,1.0,1,3
603,SparseIntArray,haiku,4.1,15,1.0,1,2
603,SparseIntArray,haiku,4.1,16,,1,12
603,SparseIntArray,haiku,4.1,17,,3,4
603,SparseIntArray,haiku,4.1,18,3.0,2,13
603,SparseIntArray,haiku,4.1,19,,3,12
603,SparseIntArray,haiku,4.1,20,2.0,2,6
604,IntHashMap,sonnet,haiku,1,1.0,1,1
604,IntHashMap,sonnet,haiku,2,1.0,1,1
604,IntHashMap,sonnet,haiku,3,2.0,2,3
604,IntHashMap,sonnet,haiku,4,1.0,1,1
604,IntHashMap,sonnet,haiku,5,1.0,1,1
604,IntHashMap,sonnet,haiku,6,1.0,1,1
604,IntHashMap,sonnet,haiku,7,,3,3
604,IntHashMap,sonnet,haiku,8,,3,3
604,IntHashMap,sonnet,haiku,9,1.0,1,1
604,IntHashMap,sonnet,haiku,10,1.0,1,1
604,IntHashMap,sonnet,haiku,11,1.0,1,1
604,IntHashMap,sonnet,haiku,12,,3,3
604,IntHashMap,sonnet,haiku,13,,3,3
604,IntHashMap,sonnet,haiku,14,,3,3
604,IntHashMap,sonnet,haiku,15,,3,3
604,IntHashMap,sonnet,haiku,16,,3,3
604,IntHashMap,sonnet,haiku,17,,3,3
604,IntHashMap,sonnet,haiku,18,2.0,2,2
604,IntHashMap,sonnet,haiku,19,,3,3
604,IntHashMap,sonnet,haiku,20,,3,3
605,IntHashMap,sonnet,4.1,1,1.0,1,1
605,IntHashMap,sonnet,4.1,2,1.0,1,1
605,IntHashMap,sonnet,4.1,3,1.0,1,1
605,IntHashMap,sonnet,4.1,4,2.0,2,2
605,IntHashMap,sonnet,4.1,5,1.0,1,1
605,IntHashMap,sonnet,4.1,6,,3,3
605,IntHashMap,sonnet,4.1,7,,3,3
605,IntHashMap,sonnet,4.1,8,,3,3
605,IntHashMap,sonnet,4.1,9,,3,3
605,IntHashMap,sonnet,4.1,10,,3,3
605,IntHashMap,sonnet,4.1,11,,3,3
605,IntHashMap,sonnet,4.1,12,,3,3
605,IntHashMap,sonnet,4.1,13,,3,3
605,IntHashMap,sonnet,4.1,14,,3,4
605,IntHashMap,sonnet,4.1,15,,3,3
605,IntHashMap,sonnet,4.1,16,,3,3
605,IntHashMap,sonnet,4.1,17,3.0,3,3
605,IntHashMap,sonnet,4.1,18,1.0,1,1
605,IntHashMap,sonnet,4.1,19,1.0,1,1
605,IntHashMap,sonnet,4.1,20,1.0,1,1
606,Complex,sonnet,4.1,1,1.0,1,1
606,Complex,sonnet,4.1,2,,3,3
606,Complex,sonnet,4.1,3,3.0,3,5
606,Complex,sonnet,4.1,4,,3,6
606,Complex,sonnet,4.1,5,2.0,2,2
606,Complex,sonnet,4.1,6,,3,4
606,Complex,sonnet,4.1,7,1.0,1,1
606,Complex,sonnet,4.1,8,,3,3
606,Complex,sonnet,4.1,9,1.0,1,1
606,Complex,sonnet,4.1,10,,3,4
606,Complex,sonnet,4.1,11,,3,4
606,Complex,sonnet,4.1,12,,3,4
606,Complex,sonnet,4.1,13,,3,3
606,Complex,sonnet,4.1,14,,3,4
606,Complex,sonnet,4.1,15,,3,5
606,Complex,sonnet,4.1,16,,3,4
606,Complex,sonnet,4.1,17,2.0,2,3
606,Complex,sonnet,4.1,18,,3,4
606,Complex,sonnet,4.1,19,,3,3
606,Complex,sonnet,4.1,20,,3,3
607,Complex,sonnet,sonnet,1,1.0,1,1
607,Complex,sonnet,sonnet,2,1.0,1,1
607,Complex,sonnet,sonnet,3,3.0,3,3
607,Complex,sonnet,sonnet,4,,3,4
607,Complex,sonnet,sonnet,5,,3,4
607,Complex,sonnet,sonnet,6,,3,5
607,Complex,sonnet,sonnet,7,,3,4
607,Complex,sonnet,sonnet,8,,3,3
607,Complex,sonnet,sonnet,9,,3,4
607,Complex,sonnet,sonnet,10,,3,3
607,Complex,sonnet,sonnet,11,,3,3
607,Complex,sonnet,sonnet,12,,3,5
607,Complex,sonnet,sonnet,13,1.0,1,1
607,Complex,sonnet,sonnet,14,,3,3
607,Complex,sonnet,sonnet,15,,3,4
607,Complex,sonnet,sonnet,16,,3,3
607,Complex,sonnet,sonnet,17,,3,3
607,Complex,sonnet,sonnet,18,,3,3
607,Complex,sonnet,sonnet,19,,3,3
607,Complex,sonnet,sonnet,20,,3,3
608,IntHashMap,4.1 mini,sonnet,1,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,2,1.0,1,3
608,IntHashMap,4.1 mini,sonnet,3,,3,3
608,IntHashMap,4.1 mini,sonnet,4,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,5,3.0,3,3
608,IntHashMap,4.1 mini,sonnet,6,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,7,3.0,3,3
608,IntHashMap,4.1 mini,sonnet,8,,3,3
608,IntHashMap,4.1 mini,sonnet,9,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,10,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,11,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,12,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,13,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,14,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,15,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,16,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,17,1.0,1,1
608,IntHashMap,4.1 mini,sonnet,18,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,19,2.0,2,2
608,IntHashMap,4.1 mini,sonnet,20,3.0,3,4
609,SparseIntArray,4.1 mini,sonnet,1,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,2,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,3,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,4,1.0,1,2
609,SparseIntArray,4.1 mini,sonnet,5,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,6,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,7,2.0,2,3
609,SparseIntArray,4.1 mini,sonnet,8,1.0,1,2
609,SparseIntArray,4.1 mini,sonnet,9,3.0,3,4
609,SparseIntArray,4.1 mini,sonnet,10,3.0,3,6
609,SparseIntArray,4.1 mini,sonnet,11,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,12,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,13,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,14,1.0,1,1
609,SparseIntArray,4.1 mini,sonnet,15,3.0,3,4
609,SparseIntArray,4.1 mini,sonnet,16,,3,3
609,SparseIntArray,4.1 mini,sonnet,17,2.0,2,2
609,SparseIntArray,4.1 mini,sonnet,18,2.0,2,2
609,SparseIntArray,4.1 mini,sonnet,19,3.0,3,4
609,SparseIntArray,4.1 mini,sonnet,20,3.0,3,3
610,Complex,sonnet,4.1 mini,1,1.0,1,1
610,Complex,sonnet,4.1 mini,2,,3,3
610,Complex,sonnet,4.1 mini,3,,3,4
610,Complex,sonnet,4.1 mini,4,,3,3
610,Complex,sonnet,4.1 mini,5,,3,3
610,Complex,sonnet,4.1 mini,6,3.0,3,4
610,Complex,sonnet,4.1 mini,7,1.0,1,1
610,Complex,sonnet,4.1 mini,8,,3,4
610,Complex,sonnet,4.1 mini,9,,3,5
610,Complex,sonnet,4.1 mini,10,,3,3
610,Complex,sonnet,4.1 mini,11,,3,5
610,Complex,sonnet,4.1 mini,12,,3,4
610,Complex,sonnet,4.1 mini,13,,3,3
610,Complex,sonnet,4.1 mini,14,1.0,1,1
610,Complex,sonnet,4.1 mini,15,,3,3
610,Complex,sonnet,4.1 mini,16,,3,3
610,Complex,sonnet,4.1 mini,17,,3,4
610,Complex,sonnet,4.1 mini,18,,3,3
610,Complex,sonnet,4.1 mini,19,,3,3
610,Complex,sonnet,4.1 mini,20,,3,3
611,IntHashMap,sonnet,sonnet,1,1.0,1,1
611,IntHashMap,sonnet,sonnet,2,1.0,1,1
611,IntHashMap,sonnet,sonnet,3,1.0,1,1
611,IntHashMap,sonnet,sonnet,4,1.0,1,1
611,IntHashMap,sonnet,sonnet,5,1.0,1,1
611,IntHashMap,sonnet,sonnet,6,1.0,1,1
611,IntHashMap,sonnet,sonnet,7,3.0,3,3
611,IntHashMap,sonnet,sonnet,8,1.0,1,1
611,IntHashMap,sonnet,sonnet,9,1.0,1,1
611,IntHashMap,sonnet,sonnet,10,1.0,1,1
611,IntHashMap,sonnet,sonnet,11,1.0,1,1
611,IntHashMap,sonnet,sonnet,12,1.0,1,1
611,IntHashMap,sonnet,sonnet,13,1.0,1,1
611,IntHashMap,sonnet,sonnet,14,,3,3
611,IntHashMap,sonnet,sonnet,15,,3,3
611,IntHashMap,sonnet,sonnet,16,,3,3
611,IntHashMap,sonnet,sonnet,17,1.0,1,1
611,IntHashMap,sonnet,sonnet,18,1.0,1,1
611,IntHashMap,sonnet,sonnet,19,2.0,2,2
611,IntHashMap,sonnet,sonnet,20,2.0,2,2
613,IntHashMap,haiku,sonnet,1,,0,15
613,IntHashMap,haiku,sonnet,2,,0,15
613,IntHashMap,haiku,sonnet,3,3.0,1,11
613,IntHashMap,haiku,sonnet,4,1.0,1,2
613,IntHashMap,haiku,sonnet,5,1.0,1,1
613,IntHashMap,haiku,sonnet,6,2.0,2,2
613,IntHashMap,haiku,sonnet,7,1.0,1,1
613,IntHashMap,haiku,sonnet,8,3.0,3,3
613,IntHashMap,haiku,sonnet,9,1.0,1,1
613,IntHashMap,haiku,sonnet,10,1.0,1,1
613,IntHashMap,haiku,sonnet,11,,3,4
613,IntHashMap,haiku,sonnet,12,2.0,2,2
613,IntHashMap,haiku,sonnet,13,,3,3
613,IntHashMap,haiku,sonnet,14,1.0,1,1
613,IntHashMap,haiku,sonnet,15,1.0,1,1
613,IntHashMap,haiku,sonnet,16,,3,3
613,IntHashMap,haiku,sonnet,17,1.0,1,1
613,IntHashMap,haiku,sonnet,18,1.0,1,1
613,IntHashMap,haiku,sonnet,19,2.0,2,2
613,IntHashMap,haiku,sonnet,20,,3,3
614,ByteVector,haiku,4.1,1,1.0,1,1
614,ByteVector,haiku,4.1,2,1.0,1,1
614,ByteVector,haiku,4.1,3,1.0,1,1
614,ByteVector,haiku,4.1,4,,3,3
614,ByteVector,haiku,4.1,5,,3,3
614,ByteVector,haiku,4.1,6,2.0,2,2
614,ByteVector,haiku,4.1,7,1.0,1,1
614,ByteVector,haiku,4.1,8,2.0,2,2
614,ByteVector,haiku,4.1,9,,3,4
614,ByteVector,haiku,4.1,10,,3,3
614,ByteVector,haiku,4.1,11,,3,5
614,ByteVector,haiku,4.1,12,,3,3
614,ByteVector,haiku,4.1,13,3.0,3,3
614,ByteVector,haiku,4.1,14,2.0,2,2
614,ByteVector,haiku,4.1,15,1.0,1,3
614,ByteVector,haiku,4.1,16,2.0,2,2
614,ByteVector,haiku,4.1,17,3.0,3,3
614,ByteVector,haiku,4.1,18,1.0,1,1
614,ByteVector,haiku,4.1,19,2.0,2,2
614,ByteVector,haiku,4.1,20,2.0,2,2
616,IntHashMap,haiku,4.1 mini,1,3.0,1,11
616,IntHashMap,haiku,4.1 mini,2,1.0,1,1
616,IntHashMap,haiku,4.1 mini,3,1.0,1,1
616,IntHashMap,haiku,4.1 mini,4,3.0,3,3
616,IntHashMap,haiku,4.1 mini,5,1.0,1,1
616,IntHashMap,haiku,4.1 mini,6,,3,4
616,IntHashMap,haiku,4.1 mini,7,1.0,1,1
616,IntHashMap,haiku,4.1 mini,8,1.0,1,1
616,IntHashMap,haiku,4.1 mini,9,,3,3
616,IntHashMap,haiku,4.1 mini,10,2.0,2,2
616,IntHashMap,haiku,4.1 mini,11,,3,3
616,IntHashMap,haiku,4.1 mini,12,,3,4
616,IntHashMap,haiku,4.1 mini,13,2.0,2,3
616,IntHashMap,haiku,4.1 mini,14,2.0,2,2
616,IntHashMap,haiku,4.1 mini,15,,3,5
616,IntHashMap,haiku,4.1 mini,16,,3,4
616,IntHashMap,haiku,4.1 mini,17,2.0,2,3
616,IntHashMap,haiku,4.1 mini,18,3.0,3,5
616,IntHashMap,haiku,4.1 mini,19,1.0,1,1
616,IntHashMap,haiku,4.1 mini,20,,3,3
617,IntHashMap,haiku,haiku,1,,0,15
617,IntHashMap,haiku,haiku,2,,0,15
617,IntHashMap,haiku,haiku,3,,0,15
617,IntHashMap,haiku,haiku,4,,0,15
617,IntHashMap,haiku,haiku,5,2.0,1,6
617,IntHashMap,haiku,haiku,6,1.0,1,1
617,IntHashMap,haiku,haiku,7,1.0,1,1
617,IntHashMap,haiku,haiku,8,1.0,1,1
617,IntHashMap,haiku,haiku,9,1.0,1,2
617,IntHashMap,haiku,haiku,10,1.0,1,1
617,IntHashMap,haiku,haiku,11,2.0,2,2
617,IntHashMap,haiku,haiku,12,3.0,3,3
617,IntHashMap,haiku,haiku,13,3.0,3,3
617,IntHashMap,haiku,haiku,14,1.0,1,1
617,IntHashMap,haiku,haiku,15,,3,3
617,IntHashMap,haiku,haiku,16,2.0,2,2
617,IntHashMap,haiku,haiku,17,1.0,1,1
617,IntHashMap,haiku,haiku,18,,3,4
617,IntHashMap,haiku,haiku,19,,3,3
617,IntHashMap,haiku,haiku,20,1.0,1,1
618,ByteVector,sonnet,sonnet,1,1.0,1,1
618,ByteVector,sonnet,sonnet,2,1.0,1,1
618,ByteVector,sonnet,sonnet,3,1.0,1,1
618,ByteVector,sonnet,sonnet,4,1.0,1,2
618,ByteVector,sonnet,sonnet,5,2.0,1,8
618,ByteVector,sonnet,sonnet,6,2.0,2,3
618,ByteVector,sonnet,sonnet,7,,0,15
618,ByteVector,sonnet,sonnet,8,,0,15
618,ByteVector,sonnet,sonnet,9,,0,15
618,ByteVector,sonnet,sonnet,10,,0,15
618,ByteVector,sonnet,sonnet,11,,0,15
618,ByteVector,sonnet,sonnet,12,,0,15
618,ByteVector,sonnet,sonnet,13,,0,15
618,ByteVector,sonnet,sonnet,14,,1,14
618,ByteVector,sonnet,sonnet,15,,0,15
618,ByteVector,sonnet,sonnet,16,,0,15
618,ByteVector,sonnet,sonnet,17,,0,15
618,ByteVector,sonnet,sonnet,18,,0,15
618,ByteVector,sonnet,sonnet,19,,0,15
618,ByteVector,sonnet,sonnet,20,,0,15
619,SparseIntArray,haiku,sonnet,1,,0,15
619,SparseIntArray,haiku,sonnet,2,,0,15
619,SparseIntArray,haiku,sonnet,3,2.0,1,9
619,SparseIntArray,haiku,sonnet,4,3.0,2,9
619,SparseIntArray,haiku,sonnet,5,1.0,1,2
619,SparseIntArray,haiku,sonnet,6,2.0,1,9
619,SparseIntArray,haiku,sonnet,7,2.0,2,7
619,SparseIntArray,haiku,sonnet,8,,2,7
619,SparseIntArray,haiku,sonnet,9,2.0,1,6
619,SparseIntArray,haiku,sonnet,10,,2,7
619,SparseIntArray,haiku,sonnet,11,,1,13
619,SparseIntArray,haiku,sonnet,12,,2,10
619,SparseIntArray,haiku,sonnet,13,2.0,2,3
619,SparseIntArray,haiku,sonnet,14,1.0,1,2
619,SparseIntArray,haiku,sonnet,15,,1,12
619,SparseIntArray,haiku,sonnet,16,,2,10
619,SparseIntArray,haiku,sonnet,17,,1,12
619,SparseIntArray,haiku,sonnet,18,3.0,3,7
619,SparseIntArray,haiku,sonnet,19,2.0,1,7
619,SparseIntArray,haiku,sonnet,20,2.0,1,6
620,ByteVector,sonnet,4.1 mini,1,1.0,1,1
620,ByteVector,sonnet,4.1 mini,2,1.0,1,1
620,ByteVector,sonnet,4.1 mini,3,1.0,1,2
620,ByteVector,sonnet,4.1 mini,4,1.0,1,3
620,ByteVector,sonnet,4.1 mini,5,,0,15
620,ByteVector,sonnet,4.1 mini,6,,0,15
620,ByteVector,sonnet,4.1 mini,7,,0,15
620,ByteVector,sonnet,4.1 mini,8,,0,15
620,ByteVector,sonnet,4.1 mini,9,1.0,1,5
620,ByteVector,sonnet,4.1 mini,10,1.0,1,2
620,ByteVector,sonnet,4.1 mini,11,,3,7
620,ByteVector,sonnet,4.1 mini,12,,3,4
620,ByteVector,sonnet,4.1 mini,13,2.0,2,5
620,ByteVector,sonnet,4.1 mini,14,1.0,1,1
620,ByteVector,sonnet,4.1 mini,15,1.0,1,1
620,ByteVector,sonnet,4.1 mini,16,1.0,1,2
620,ByteVector,sonnet,4.1 mini,17,,3,6
620,ByteVector,sonnet,4.1 mini,18,,2,9
620,ByteVector,sonnet,4.1 mini,19,,2,8
620,ByteVector,sonnet,4.1 mini,20,,2,9
621,ByteVector,4.1 mini,sonnet,1,1.0,1,1
621,ByteVector,4.1 mini,sonnet,2,1.0,1,1
621,ByteVector,4.1 mini,sonnet,3,1.0,1,1
621,ByteVector,4.1 mini,sonnet,4,1.0,1,1
621,ByteVector,4.1 mini,sonnet,5,1.0,1,1
621,ByteVector,4.1 mini,sonnet,6,1.0,1,1
621,ByteVector,4.1 mini,sonnet,7,1.0,1,1
621,ByteVector,4.1 mini,sonnet,8,1.0,1,1
621,ByteVector,4.1 mini,sonnet,9,3.0,3,3
621,ByteVector,4.1 mini,sonnet,10,3.0,3,3
621,ByteVector,4.1 mini,sonnet,11,1.0,1,1
621,ByteVector,4.1 mini,sonnet,12,3.0,3,3
621,ByteVector,4.1 mini,sonnet,13,,3,3
621,ByteVector,4.1 mini,sonnet,14,2.0,2,2
621,ByteVector,4.1 mini,sonnet,15,2.0,2,2
621,ByteVector,4.1 mini,sonnet,16,3.0,3,3
621,ByteVector,4.1 mini,sonnet,17,1.0,1,1
621,ByteVector,4.1 mini,sonnet,18,1.0,1,1
621,ByteVector,4.1 mini,sonnet,19,2.0,2,2
621,ByteVector,4.1 mini,sonnet,20,2.0,2,2
622,ByteVector,4.1,sonnet,1,1.0,1,1
622,ByteVector,4.1,sonnet,2,1.0,1,1
622,ByteVector,4.1,sonnet,3,,2,10
622,ByteVector,4.1,sonnet,4,,1,12
622,ByteVector,4.1,sonnet,5,,3,9
622,ByteVector,4.1,sonnet,6,,3,3
622,ByteVector,4.1,sonnet,7,,1,12
622,ByteVector,4.1,sonnet,8,,2,12
622,ByteVector,4.1,sonnet,9,,3,4
622,ByteVector,4.1,sonnet,10,,3,4
622,ByteVector,4.1,sonnet,11,,3,6
622,ByteVector,4.1,sonnet,12,,2,9
622,ByteVector,4.1,sonnet,13,,2,7
622,ByteVector,4.1,sonnet,14,,3,10
622,ByteVector,4.1,sonnet,15,,2,8
622,ByteVector,4.1,sonnet,16,,3,6
622,ByteVector,4.1,sonnet,17,,3,4
622,ByteVector,4.1,sonnet,18,,3,3
622,ByteVector,4.1,sonnet,19,,3,3
622,ByteVector,4.1,sonnet,20,,3,7
623,ByteVector,4.1,4.1 mini,1,1.0,1,1
623,ByteVector,4.1,4.1 mini,2,1.0,1,1
623,ByteVector,4.1,4.1 mini,3,1.0,1,3
623,ByteVector,4.1,4.1 mini,4,1.0,1,1
623,ByteVector,4.1,4.1 mini,5,2.0,1,6
623,ByteVector,4.1,4.1 mini,6,1.0,1,1
623,ByteVector,4.1,4.1 mini,7,2.0,1,6
623,ByteVector,4.1,4.1 mini,8,1.0,1,2
623,ByteVector,4.1,4.1 mini,9,,3,7
623,ByteVector,4.1,4.1 mini,10,3.0,3,7
623,ByteVector,4.1,4.1 mini,11,3.0,2,7
623,ByteVector,4.1,4.1 mini,12,,3,9
623,ByteVector,4.1,4.1 mini,13,,1,11
623,ByteVector,4.1,4.1 mini,14,1.0,1,3
623,ByteVector,4.1,4.1 mini,15,1.0,1,1
623,ByteVector,4.1,4.1 mini,16,1.0,1,1
623,ByteVector,4.1,4.1 mini,17,2.0,2,4
623,ByteVector,4.1,4.1 mini,18,2.0,2,4
623,ByteVector,4.1,4.1 mini,19,3.0,3,4
623,ByteVector,4.1,4.1 mini,20,1.0,1,1
626,CharRange,sonnet,haiku,1,,0,15
626,CharRange,sonnet,haiku,2,,0,15
626,CharRange,sonnet,haiku,3,,0,15
626,CharRange,sonnet,haiku,4,,0,15
626,CharRange,sonnet,haiku,5,,0,15
626,CharRange,sonnet,haiku,6,,0,15
626,CharRange,sonnet,haiku,7,,0,15
626,CharRange,sonnet,haiku,8,,0,15
626,CharRange,sonnet,haiku,9,,0,15
626,CharRange,sonnet,haiku,10,,0,15
626,CharRange,sonnet,haiku,11,,0,15
626,CharRange,sonnet,haiku,12,,0,15
626,CharRange,sonnet,haiku,13,,0,15
626,CharRange,sonnet,haiku,14,,0,15
626,CharRange,sonnet,haiku,15,,0,15
626,CharRange,sonnet,haiku,16,,0,15
626,CharRange,sonnet,haiku,17,,0,15
626,CharRange,sonnet,haiku,18,,0,15
626,CharRange,sonnet,haiku,19,,0,15
626,CharRange,sonnet,haiku,20,,0,15
627,CharRange,sonnet,sonnet,1,,0,15
627,CharRange,sonnet,sonnet,2,,0,15
627,CharRange,sonnet,sonnet,3,,0,15
627,CharRange,sonnet,sonnet,4,,0,15
627,CharRange,sonnet,sonnet,5,,0,15
627,CharRange,sonnet,sonnet,6,,0,15
627,CharRange,sonnet,sonnet,7,,0,15
627,CharRange,sonnet,sonnet,8,,0,15
627,CharRange,sonnet,sonnet,9,,0,15
627,CharRange,sonnet,sonnet,10,,0,15
627,CharRange,sonnet,sonnet,11,,0,15
627,CharRange,sonnet,sonnet,12,,0,15
627,CharRange,sonnet,sonnet,13,,0,15
627,CharRange,sonnet,sonnet,14,,0,15
627,CharRange,sonnet,sonnet,15,,0,15
627,CharRange,sonnet,sonnet,16,,0,15
627,CharRange,sonnet,sonnet,17,,0,15
627,CharRange,sonnet,sonnet,18,,0,15
627,CharRange,sonnet,sonnet,19,,0,15
627,CharRange,sonnet,sonnet,20,,0,15
628,CharRange,sonnet,4.1 mini,1,,0,15
628,CharRange,sonnet,4.1 mini,2,,0,15
628,CharRange,sonnet,4.1 mini,3,,0,15
628,CharRange,sonnet,4.1 mini,4,,0,15
628,CharRange,sonnet,4.1 mini,5,,0,15
628,CharRange,sonnet,4.1 mini,6,,0,15
628,CharRange,sonnet,4.1 mini,7,,0,15
628,CharRange,sonnet,4.1 mini,8,,0,15
628,CharRange,sonnet,4.1 mini,9,,0,15
628,CharRange,sonnet,4.1 mini,10,,0,15
628,CharRange,sonnet,4.1 mini,11,,0,15
628,CharRange,sonnet,4.1 mini,12,,0,15
628,CharRange,sonnet,4.1 mini,13,,0,15
628,CharRange,sonnet,4.1 mini,14,,0,15
628,CharRange,sonnet,4.1 mini,15,,0,15
628,CharRange,sonnet,4.1 mini,16,,0,15
628,CharRange,sonnet,4.1 mini,17,,0,15
628,CharRange,sonnet,4.1 mini,18,,0,15
628,CharRange,sonnet,4.1 mini,19,,0,15
628,CharRange,sonnet,4.1 mini,20,,0,15
629,CharRange,sonnet,4.1,1,,0,15
629,CharRange,sonnet,4.1,2,,0,15
629,CharRange,sonnet,4.1,3,,0,15
629,CharRange,sonnet,4.1,4,,0,15
629,CharRange,sonnet,4.1,5,,0,15
629,CharRange,sonnet,4.1,6,,0,15
629,CharRange,sonnet,4.1,7,,0,15
629,CharRange,sonnet,4.1,8,,0,15
629,CharRange,sonnet,4.1,9,,0,15
629,CharRange,sonnet,4.1,10,,0,15
629,CharRange,sonnet,4.1,11,,0,15
629,CharRange,sonnet,4.1,12,,0,15
629,CharRange,sonnet,4.1,13,,0,15
629,CharRange,sonnet,4.1,14,,0,15
629,CharRange,sonnet,4.1,15,,0,15
629,CharRange,sonnet,4.1,16,,0,15
629,CharRange,sonnet,4.1,17,,0,15
629,CharRange,sonnet,4.1,18,,0,15
629,CharRange,sonnet,4.1,19,,0,15
629,CharRange,sonnet,4.1,20,,0,15
630,CharRange,4.1 mini,haiku,1,1.0,1,1
630,CharRange,4.1 mini,haiku,2,,3,3
630,CharRange,4.1 mini,haiku,3,,3,3
630,CharRange,4.1 mini,haiku,4,2.0,2,2
630,CharRange,4.1 mini,haiku,5,2.0,2,2
630,CharRange,4.1 mini,haiku,6,3.0,3,3
630,CharRange,4.1 mini,haiku,7,,3,3
630,CharRange,4.1 mini,haiku,8,,3,3
630,CharRange,4.1 mini,haiku,9,,3,3
630,CharRange,4.1 mini,haiku,10,1.0,1,1
630,CharRange,4.1 mini,haiku,11,1.0,1,1
630,CharRange,4.1 mini,haiku,12,,3,3
630,CharRange,4.1 mini,haiku,13,,3,3
